Id,Name,AddressLine1,AddressLine2,City,County,StateProvinceRegion,Zip,MetropolitanStatisticalArea,Latitude,Longitude,YQL_console_Geo,BuildingTotalSquareFoot,BuiltTimePeriod,Condition,Class,Quality,Stories,Units,BedroomMix,AverageSquareFootPerUnit,Occupancy,PotentialGrossIncome,EffectiveGrossIncome,OperatingExpense,NetOperatingIncome,OverallRate,GrossRentMultiplier,Price,Date,OfficialRecordBookAndPage,Grantor,Grantee,CostPerSquareFoot,CostPerUnit,PropertyRights,Financing,ListedPriceAtSale,MarketingPeriod,ContractPeriod,Verification,PriorSales,SiteTotalSquareFoot,Acres,FloorToAreaRatio,BuildingAreaRatio,Zoning,Parking,ParcelId,LegalDescription,FloodZone,CensusTract
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Ballet Village Apartment,430 South Rosemary Avenue ,,West Palm Beach,Palm Beach,FL,33401-5736 ,,26.710135,-80.05589,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=430+South+Rosemary+Avenue,33401-5736&sensor=false""",25454.54,Lorem ipsum dolor sit amet,,,,48,80,Lorem ipsum dolor sit amet,267.4,85.5,1156.32,111156.34,111156.3,123163.34,56.5,11156.23,111156,11/9/2007 10:42,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,156.23,1156.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,70293.08,63.5,45.11,45.11,Lorem ipsu,,1111-2080,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Village Crossing Apartments,3101 Village Blvd ,,West Palm Beach,Palm Beach,FL,33409,,26.73943,-80.0913,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=3101+Village+Blvd,33409&sensor=false""",45453.54,Lorem ipsum dolor sit amet,,,,49,81,Lorem ipsum dolor sit amet,268.4,85.5,1157.32,111157.34,111157.3,123164.34,57.5,11157.23,111157,1/5/2007 9:14,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,157.23,1157.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,110291.08,64.5,46.11,46.11,Lorem ipsu,,1111-2079,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Merry Place Apartments,451 Cheerful Court ,,West Palm Beach,Palm Beach,FL,33401,,26.730276,-80.05467,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=451+Cheerful+Court,33401&sensor=false""",24348.87,Lorem ipsum dolor sit amet,,,,50,82,Lorem ipsum dolor sit amet,269.4,85.5,1158.32,111158.34,111158.3,123165.34,58.5,11158.23,111158,1/4/2003 2:10,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,158.23,1158.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,68081.74,65.5,47.11,47.11,Lorem ipsu,,1111-2078,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Lakeside Commons,550 Executive Center Drive ,,West Palm Beach,Palm Beach,FL,33401-4902 ,,26.710999,-80.076385,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=550+Executive+Center+Drive,33401-4902&sensor=false""",45666.56,Lorem ipsum dolor sit amet,,,,51,83,Lorem ipsum dolor sit amet,270.4,85.5,1159.32,111159.34,111159.3,123166.34,59.5,11159.23,111159,5/17/2010 8:27,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,159.23,1159.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,110717.12,66.5,48.11,48.11,Lorem ipsu,,1111-2077,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Terrazas River Park Village,1861 Northwest South River Drive ,,Miami ,Miami-Dade,FL,33125-2700 ,,25.78454,-80.2257,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=1861+Northwest+South+River+Drive,33125-2700&sensor=false""",26576.65,Lorem ipsum dolor sit amet,,,,52,84,Lorem ipsum dolor sit amet,271.4,85.5,1160.32,111160.34,111160.3,123167.34,60.5,11160.23,111160,4/5/2010 13:04,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,160.23,1160.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,72537.3,67.5,49.11,49.11,Lorem ipsu,,1111-2076,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Bermuda House Apartments,1160 NW N. River Drive ,,Miami ,Miami-Dade,FL,33136,,25.782808,-80.21382,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=1160+NW+N.+River+Drive,33136&sensor=false""",14566.65,Lorem ipsum dolor sit amet,,,,53,85,Lorem ipsum dolor sit amet,272.4,85.5,1161.32,111161.34,111161.3,123168.34,61.5,11161.23,111161,4/26/2010 19:07,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,161.23,1161.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,48517.3,68.5,50.11,50.11,Lorem ipsu,,1111-2075,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Santa Clara Apartments,1251 NW 20th St ,,Miami ,Miami-Dade,FL,33142-7712 ,,25.79527,-80.21575,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=1251+NW+20th+St,33142-7712&sensor=false""",31180.99,Lorem ipsum dolor sit amet,,,,54,86,Lorem ipsum dolor sit amet,273.4,85.5,1162.32,111162.34,111162.3,123169.34,62.5,11162.23,111162,11/29/2002 19:20,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,162.23,1162.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,81745.98,69.5,51.11,51.11,Lorem ipsu,,1111-2074,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Miami Stadium Apartments,2625 Northwest 10th Avenue ,,Miami ,Miami-Dade,FL,33127-4065 ,,25.800533,-80.211365,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=2625+Northwest+10th+Avenue,33127-4065&sensor=false""",10004.53,Lorem ipsum dolor sit amet,,,,55,87,Lorem ipsum dolor sit amet,274.4,85.5,1163.32,111163.34,111163.3,123170.34,63.5,11163.23,111163,5/20/2010 19:28,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,163.23,1163.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,39393.06,70.5,52.11,52.11,Lorem ipsu,,1111-2073,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Dominion Tower,1400 Northwest 10th Avenue ,,Miami ,Miami-Dade,FL,33136-1001 ,,25.788141,-80.21143,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=1400+Northwest+10th+Avenue,33136-1001&sensor=false""",19223.32,Lorem ipsum dolor sit amet,,,,56,88,Lorem ipsum dolor sit amet,275.4,85.5,1164.32,111164.34,111164.3,123171.34,64.5,11164.23,111164,9/11/2006 22:29,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,164.23,1164.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,57830.64,71.5,53.11,53.11,Lorem ipsu,,1111-2072,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Civic Tower Apartments,1855 Northwest 15th Avenue ,,Miami ,Miami-Dade,FL,33125-5703 ,,25.792599,-80.22113,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=1855+Northwest+15th+Avenue,33125-5703&sensor=false""",57679.78,Lorem ipsum dolor sit amet,,,,57,89,Lorem ipsum dolor sit amet,276.4,85.5,1165.32,111165.34,111165.3,123172.34,65.5,11165.23,111165,11/29/2000 7:08,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,165.23,1165.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,134743.56,72.5,54.11,54.11,Lorem ipsu,,1111-2071,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Miami River Park Apartments,445 NW 4th St ,,Miami ,Miami-Dade,FL,33128-1701 ,,25.77784,-80.20233,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=445+NW+4th+St,33128-1701&sensor=false""",48787.76,Lorem ipsum dolor sit amet,,,,58,90,Lorem ipsum dolor sit amet,277.4,85.5,1166.32,111166.34,111166.3,123173.34,66.5,11166.23,111166,5/17/2008 1:44,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,166.23,1166.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,116959.52,73.5,55.11,55.11,Lorem ipsu,,1111-2070,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Belle Isle Court Apartments,31 Venetian Way ,,Miami Beach ,Miami-Dade,FL,33139-8806 ,,25.792109,-80.14765,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=31+Venetian+Way,33139-8806&sensor=false""",10004.09,Lorem ipsum dolor sit amet,,,,59,91,Lorem ipsum dolor sit amet,278.4,85.5,1167.32,111167.34,111167.3,123174.34,67.5,11167.23,111167,5/3/2010 20:37,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,167.23,1167.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,39392.18,74.5,56.11,56.11,Lorem ipsu,,1111-2069,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Southgate Towers Apartments,900 West Avenue ,,Miami Beach ,Miami-Dade,FL,33139-5233 ,,25.779757,-80.14218,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=900+West+Avenue,33139-5233&sensor=false""",59989.87,Lorem ipsum dolor sit amet,,,,60,92,Lorem ipsum dolor sit amet,279.4,85.5,1168.32,111168.34,111168.3,123175.34,68.5,11168.23,111168,10/26/2009 6:57,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,168.23,1168.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,139363.74,75.5,57.11,57.11,Lorem ipsu,,1111-2068,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Flamingo South Beach Center Tower,1504 Bay Rd ,,Miami Beach ,Miami-Dade,FL,33139,,25.788523,-80.14371,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=1504+Bay+Rd,33139&sensor=false""",42388.75,Lorem ipsum dolor sit amet,,,,61,93,Lorem ipsum dolor sit amet,280.4,85.5,1169.32,111169.34,111169.3,123176.34,69.5,11169.23,111169,1/17/2002 8:45,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,169.23,1169.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,104161.5,76.5,58.11,58.11,Lorem ipsu,,1111-2067,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Crown At Miami Beach,4041 Collins Avenue ,,Miami Beach ,Miami-Dade,FL,33140,,25.812675,-80.12247,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=4041+Collins+Avenue,33140&sensor=false""",32398.87,Lorem ipsum dolor sit amet,,,,62,94,Lorem ipsum dolor sit amet,281.4,85.5,1170.32,111170.34,111170.3,123177.34,70.5,11170.23,111170,2/15/2009 1:35,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,170.23,1170.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,84181.74,77.5,59.11,59.11,Lorem ipsu,,1111-2066,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Yacht Club At Brickell Apartments,1111 Brickell Bay Dr ,,Miami ,Miami-Dade,FL,33131,,25.762789,-80.18949,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=1111+Brickell+Bay+Dr,33131&sensor=false""",29997.76,Lorem ipsum dolor sit amet,,,,63,95,Lorem ipsum dolor sit amet,282.4,85.5,1171.32,111171.34,111171.3,123178.34,71.5,11171.23,111171,2/5/1995 7:30,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,171.23,1171.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,79379.52,78.5,60.11,60.11,Lorem ipsu,,1111-2065,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Grandview Palace LLC,7601 E Treasure Dr ,,North Bay Vlg ,Miami-Dade,FL,33141-4371 ,,25.847773,-80.14593,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=7601+E+Treasure+Dr,33141-4371&sensor=false""",48756.77,Lorem ipsum dolor sit amet,,,,64,96,Lorem ipsum dolor sit amet,283.4,85.5,1172.32,111172.34,111172.3,123179.34,72.5,11172.23,111172,3/26/1998 19:45,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,172.23,1172.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,116897.54,79.5,61.11,61.11,Lorem ipsu,,1111-2064,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Fortuna House Apartments,432 NE 26th Street ,,Miami ,Miami-Dade,FL,33137,,25.801657,-80.18764,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=432+NE+26th+Street,33137&sensor=false""",32243.55,Lorem ipsum dolor sit amet,,,,65,97,Lorem ipsum dolor sit amet,284.4,85.5,1173.32,111173.34,111173.3,123180.34,73.5,11173.23,111173,3/25/1998 12:30,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,173.23,1173.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,83871.1,80.5,62.11,62.11,Lorem ipsu,,1111-2063,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Camden Brickell,50 SW 10th St ,,Miami ,Miami-Dade,FL,33130-4128 ,,25.76436,-80.194084,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=50+SW+10th+St,33130-4128&sensor=false""",53777.67,Lorem ipsum dolor sit amet,,,,66,98,Lorem ipsum dolor sit amet,285.4,85.5,1174.32,111174.34,111174.3,123181.34,74.5,11174.23,111174,7/6/2007 20:46,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,174.23,1174.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,126939.34,81.5,63.11,63.11,Lorem ipsu,,1111-2062,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Bermuda House Apartments,1160 NW N. River Drive ,,Miami ,Miami-Dade,FL,33136,,25.782808,-80.21382,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=1160+NW+N.+River+Drive,33136&sensor=false""",43767.76,Lorem ipsum dolor sit amet,,,,67,99,Lorem ipsum dolor sit amet,286.4,85.5,1175.32,111175.34,111175.3,123182.34,75.5,11175.23,111175,1/7/2010 4:44,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,175.23,1175.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,106919.52,82.5,64.11,64.11,Lorem ipsu,,1111-2061,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Fifteen Fifty Brickell Apartments,1550 Brickell Avenue ,,Miami ,Miami-Dade,FL,33129-1227 ,,25.757116,-80.19477,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=1550+Brickell+Avenue,33129-1227&sensor=false""",13234.77,Lorem ipsum dolor sit amet,,,,68,100,Lorem ipsum dolor sit amet,287.4,85.5,1176.32,111176.34,111176.3,123183.34,76.5,11176.23,111176,5/9/2010 9:35,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,176.23,1176.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,45853.54,83.5,65.11,65.11,Lorem ipsu,,1111-2060,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Atrium Luxury Apartments,150 SE 3rd Ave ,,Miami ,Miami-Dade,FL,33131-2012 ,,25.773031,-80.18927,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=150+SE+3rd+Ave,33131-2012&sensor=false""",46767.76,Lorem ipsum dolor sit amet,,,,69,101,Lorem ipsum dolor sit amet,288.4,85.5,1177.32,111177.34,111177.3,123184.34,77.5,11177.23,111177,8/19/2002 22:25,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,177.23,1177.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,112919.52,84.5,66.11,66.11,Lorem ipsu,,1111-2059,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,West Brickell Apartments,955 Southwest 2nd Avenue ,,Miami ,Miami-Dade,FL,33130-3578 ,,25.764868,-80.19728,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=955+Southwest+2nd+Avenue,33130-3578&sensor=false""",55788.77,Lorem ipsum dolor sit amet,,,,70,102,Lorem ipsum dolor sit amet,289.4,85.5,1178.32,111178.34,111178.3,123185.34,78.5,11178.23,111178,2/2/2010 11:11,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,178.23,1178.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,130961.54,85.5,67.11,67.11,Lorem ipsu,,1111-2058,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Brisas Del Mar ,556 West Flagler Street ,,Miami ,Miami-Dade,FL,33130-1315 ,,25.773355,-80.203735,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=556+West+Flagler+Street,33130-1315&sensor=false""",38677.77,Lorem ipsum dolor sit amet,,,,71,103,Lorem ipsum dolor sit amet,290.4,85.5,1179.32,111179.34,111179.3,123186.34,79.5,11179.23,111179,5/9/2010 10:13,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,179.23,1179.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,96739.54,86.5,68.11,68.11,Lorem ipsu,,1111-2057,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Brisas Del Mar ,11808 Northwest 10th Avenue ,,Miami,Miami Dade,FL,33168-6207 ,,25.883177,-80.21462,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=11808+Northwest+10th+Avenue,33168-6207&sensor=false""",12121.5,Lorem ipsum dolor sit amet,,,,72,104,Lorem ipsum dolor sit amet,291.4,85.5,1180.32,111180.34,111180.3,123187.34,80.5,11180.23,111180,1/11/2003 17:07,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,180.23,1180.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,43627,87.5,69.11,69.11,Lorem ipsu,,1111-2056,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Olympia Building Apartments,8 SE 2nd Avenue ,,Miami,Miami Dade,FL,33131,,25.774193,-80.19045,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=8+SE+2nd+Avenue,33131&sensor=false""",13214,Lorem ipsum dolor sit amet,,,,73,105,Lorem ipsum dolor sit amet,292.4,85.5,1181.32,111181.34,111181.3,123188.34,81.5,11181.23,111181,11/12/2003 16:13,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,181.23,1181.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,45812,88.5,70.11,70.11,Lorem ipsu,,1111-2055,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Hunter Riverwalk Apartments,524 Northwest 1st Street ,,Miami,Miami Dade,FL,33128-1572 ,,25.77456,-80.20297,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=524+Northwest+1st+Street,33128-1572&sensor=false""",43476.76,Lorem ipsum dolor sit amet,,,,74,106,Lorem ipsum dolor sit amet,293.4,85.5,1182.32,111182.34,111182.3,123189.34,82.5,11182.23,111182,11/8/2000 15:40,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,182.23,1182.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,106337.52,89.5,71.11,71.11,Lorem ipsu,,1111-2054,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
